3.276274800300598145e-01
3.048804700374603271e-01
2.844190001487731934e-01
2.667857706546783447e-01
2.521200776100158691e-01
2.405920475721359253e-01
2.326290607452392578e-01
2.288690954446792603e-01
2.298940420150756836e-01
2.359315752983093262e-01
2.466575205326080322e-01
2.611937820911407471e-01
2.782563567161560059e-01
2.963463664054870605e-01
3.140006661415100098e-01
3.299860358238220215e-01
3.433966636657714844e-01
3.535644114017486572e-01
3.599422872066497803e-01
3.621227741241455078e-01
