3.252344131469726562e-01
3.029758632183074951e-01
2.817488908767700195e-01
2.622538805007934570e-01
2.453229725360870361e-01
2.318690866231918335e-01
2.227865159511566162e-01
2.188097685575485229e-01
2.203403860330581665e-01
2.272824794054031372e-01
2.389506250619888306e-01
2.541358470916748047e-01
2.713162004947662354e-01
2.889188230037689209e-01
3.055334091186523438e-01
3.200597167015075684e-01
3.317681849002838135e-01
3.402667939662933350e-01
3.453949987888336182e-01
3.551934957504272461e-01
