1.684708706107111709e-01
1.494861266828329260e-01
1.333786049408922925e-01
1.203088455880335361e-01
1.104132991178151668e-01
1.039771676431213293e-01
1.016172047156526509e-01
1.043694201634678687e-01
1.135918464197573641e-01
1.306659268562123388e-01
1.565722133555986217e-01
1.914725374645788181e-01
2.344245806236746610e-01
2.833012282366644263e-01
3.349236182841975884e-01
3.853722843375885221e-01
4.304216550478843217e-01
4.660390646247335455e-01
4.888868647687135693e-01
4.967598364413101097e-01
