1.000000000000000000e+00
9.878000000000000114e-01
9.522000000000000464e-01
8.962999999999999856e-01
8.248999999999999666e-01
7.433999999999999497e-01
6.578000000000000513e-01
5.735000000000000098e-01
4.949999999999999956e-01
4.254999999999999893e-01
3.673000000000000154e-01
3.212999999999999745e-01
2.878000000000000003e-01
2.667999999999999816e-01
2.576999999999999846e-01
2.599000000000000199e-01
2.726999999999999980e-01
2.948000000000000065e-01
3.245999999999999996e-01
3.594999999999999862e-01
3.966000000000000081e-01
4.324000000000000066e-01
4.633999999999999786e-01
4.862000000000000210e-01
4.984000000000000097e-01
4.984999999999999987e-01
4.867000000000000215e-01
4.641000000000000125e-01
4.333000000000000185e-01
3.975000000000000200e-01
3.603999999999999981e-01
3.254000000000000226e-01
2.954999999999999849e-01
2.731999999999999984e-01
2.600999999999999979e-01
2.575999999999999956e-01
2.664000000000000257e-01
2.871000000000000218e-01
3.202999999999999736e-01
3.659999999999999920e-01
4.239999999999999880e-01
4.932000000000000273e-01
5.715000000000000080e-01
6.556999999999999496e-01
7.412999999999999590e-01
8.228999999999999648e-01
8.947000000000000508e-01
9.509999999999999565e-01
9.871999999999999664e-01
1.000000000000000000e+00
