8.985414900154720108e-01
8.292212803679139821e-01
7.127645034922820422e-01
7.586938348785300379e-01
6.720811510283299928e-01
7.066948562238859477e-01
7.084414643244989485e-01
6.733742620591840478e-01
6.416901431359880448e-01
6.698492187737510317e-01
7.223168487289469697e-01
6.584767061678480360e-01
7.156625948852689545e-01
7.088554017682610064e-01
6.496636180038910524e-01
6.635486741769279773e-01
6.651916342358690226e-01
6.680945728571510145e-01
6.662762315170619454e-01
6.904367901239509830e-01
6.833184133633269930e-01
7.221545663353390321e-01
7.071633164330479726e-01
7.287486371802169849e-01
7.476877243698240028e-01
